X,Y,Depth(m)
-80.63297510147095,33.77469778060913,2.39
-80.63293218612671,33.77469778060913,2.38
-80.63288927078247,33.77469778060913,2.37
-80.63284635543823,33.77469778060913,2.37
-80.632803440094,33.77469778060913,2.37
-80.63276052474976,33.77469778060913,2.36
-80.63271760940552,33.77469778060913,2.36
-80.63267469406128,33.77469778060913,2.36
-80.63263177871704,33.77469778060913,2.36
-80.6325888633728,33.77469778060913,2.36
-80.63254594802856,33.77469778060913,2.37
-80.63250303268433,33.77469778060913,2.37
-80.63246011734009,33.77469778060913,2.4
-80.63241720199585,33.77469778060913,2.41
-80.63237428665161,33.77469778060913,2.43
-80.63233137130737,33.77469778060913,2.45
-80.63228845596313,33.77469778060913,2.46
-80.6322455406189,33.77469778060913,2.47
-80.63220262527466,33.77469778060913,2.47
-80.63215970993042,33.77469778060913,2.47
-80.63211679458618,33.77469778060913,2.46
-80.63310384750366,33.77465486526489,2.38
-80.63306093215942,33.77465486526489,2.38
-80.63301801681519,33.77465486526489,2.38
-80.63297510147095,33.77465486526489,2.38
-80.63293218612671,33.77465486526489,2.38
-80.63288927078247,33.77465486526489,2.38
-80.63284635543823,33.77465486526489,2.37
-80.632803440094,33.77465486526489,2.36
-80.63276052474976,33.77465486526489,2.35
-80.63271760940552,33.77465486526489,2.35
-80.63267469406128,33.77465486526489,2.35
-80.63263177871704,33.77465486526489,2.35
-80.6325888633728,33.77465486526489,2.35
-80.63254594802856,33.77465486526489,2.36
-80.63250303268433,33.77465486526489,2.36
-80.63246011734009,33.77465486526489,2.37
-80.63241720199585,33.77465486526489,2.38
-80.63237428665161,33.77465486526489,2.4
-80.63233137130737,33.77465486526489,2.42
-80.63228845596313,33.77465486526489,2.44
-80.6322455406189,33.77465486526489,2.46
-80.63220262527466,33.77465486526489,2.48
-80.6331467628479,33.774611949920654,2.37
-80.63310384750366,33.774611949920654,2.38
-80.63306093215942,33.774611949920654,2.38
-80.63301801681519,33.774611949920654,2.38
-80.63297510147095,33.774611949920654,2.38
-80.63293218612671,33.774611949920654,2.38
-80.63288927078247,33.774611949920654,2.37
-80.63284635543823,33.774611949920654,2.37
-80.632803440094,33.774611949920654,2.35
-80.63276052474976,33.774611949920654,2.34
-80.63271760940552,33.774611949920654,2.33
-80.63267469406128,33.774611949920654,2.32
-80.63263177871704,33.774611949920654,2.33
-80.6325888633728,33.774611949920654,2.34
-80.63254594802856,33.774611949920654,2.35
-80.63250303268433,33.774611949920654,2.35
-80.63246011734009,33.774611949920654,2.36
-80.63241720199585,33.774611949920654,2.37
-80.63237428665161,33.774611949920654,2.39
-80.63233137130737,33.774611949920654,2.4
-80.63228845596313,33.774611949920654,2.42
-80.63318967819214,33.774569034576416,2.37
-80.6331467628479,33.774569034576416,2.37
-80.63310384750366,33.774569034576416,2.36
-80.63306093215942,33.774569034576416,2.37
-80.63301801681519,33.774569034576416,2.37
-80.63297510147095,33.774569034576416,2.37
-80.63293218612671,33.774569034576416,2.37
-80.63288927078247,33.774569034576416,2.37
-80.63284635543823,33.774569034576416,2.37
-80.632803440094,33.774569034576416,2.35
-80.63276052474976,33.774569034576416,2.32
-80.63271760940552,33.774569034576416,2.31
-80.63267469406128,33.774569034576416,2.29
-80.63263177871704,33.774569034576416,2.29
-80.6325888633728,33.774569034576416,2.31
-80.63254594802856,33.774569034576416,2.32
-80.63250303268433,33.774569034576416,2.33
-80.63246011734009,33.774569034576416,2.35
-80.63241720199585,33.774569034576416,2.36
-80.63237428665161,33.774569034576416,2.37
-80.63233137130737,33.774569034576416,2.38
-80.63323259353638,33.77452611923218,2.42
-80.63318967819214,33.77452611923218,2.37
-80.6331467628479,33.77452611923218,2.35
-80.63310384750366,33.77452611923218,2.35
-80.63306093215942,33.77452611923218,2.36
-80.63301801681519,33.77452611923218,2.36
-80.63297510147095,33.77452611923218,2.36
-80.63293218612671,33.77452611923218,2.36
-80.63288927078247,33.77452611923218,2.36
-80.63284635543823,33.77452611923218,2.36
-80.632803440094,33.77452611923218,2.34
-80.63276052474976,33.77452611923218,2.32
-80.63271760940552,33.77452611923218,2.3
-80.63267469406128,33.77452611923218,2.29
-80.63263177871704,33.77452611923218,2.29
-80.6325888633728,33.77452611923218,2.3
-80.63254594802856,33.77452611923218,2.32
-80.63250303268433,33.77452611923218,2.33
-80.63246011734009,33.77452611923218,2.34
-80.63241720199585,33.77452611923218,2.35
-80.63237428665161,33.77452611923218,2.35
-80.63331842422485,33.77448320388794,2.62
-80.63327550888062,33.77448320388794,2.54
-80.63323259353638,33.77448320388794,2.49
-80.63318967819214,33.77448320388794,2.42
-80.6331467628479,33.77448320388794,2.39
-80.63310384750366,33.77448320388794,2.37
-80.63306093215942,33.77448320388794,2.36
-80.63301801681519,33.77448320388794,2.36
-80.63297510147095,33.77448320388794,2.36
-80.63293218612671,33.77448320388794,2.37
-80.63288927078247,33.77448320388794,2.36
-80.63284635543823,33.77448320388794,2.36
-80.632803440094,33.77448320388794,2.34
-80.63276052474976,33.77448320388794,2.32
-80.63271760940552,33.77448320388794,2.3
-80.63267469406128,33.77448320388794,2.27
-80.63263177871704,33.77448320388794,2.26
-80.6325888633728,33.77448320388794,2.27
-80.63254594802856,33.77448320388794,2.29
-80.63250303268433,33.77448320388794,2.29
-80.63246011734009,33.77448320388794,2.32
-80.63344717025757,33.7744402885437,2.68
-80.63340425491333,33.7744402885437,2.68
-80.63336133956909,33.7744402885437,2.67
-80.63331842422485,33.7744402885437,2.63
-80.63327550888062,33.7744402885437,2.57
-80.63323259353638,33.7744402885437,2.53
-80.63318967819214,33.7744402885437,2.47
-80.6331467628479,33.7744402885437,2.42
-80.63310384750366,33.7744402885437,2.38
-80.63306093215942,33.7744402885437,2.37
-80.63301801681519,33.7744402885437,2.35
-80.63297510147095,33.7744402885437,2.36
-80.63293218612671,33.7744402885437,2.36
-80.63288927078247,33.7744402885437,2.36
-80.63284635543823,33.7744402885437,2.35
-80.632803440094,33.7744402885437,2.34
-80.63276052474976,33.7744402885437,2.32
-80.63271760940552,33.7744402885437,2.31
-80.63267469406128,33.7744402885437,2.27
-80.63263177871704,33.7744402885437,2.26
-80.6325888633728,33.7744402885437,2.25
-80.63254594802856,33.7744402885437,2.26
-80.63250303268433,33.7744402885437,2.27
-80.63357591629028,33.77439737319946,2.62
-80.63353300094604,33.77439737319946,2.65
-80.6334900856018,33.77439737319946,2.67
-80.63344717025757,33.77439737319946,2.69
-80.63340425491333,33.77439737319946,2.69
-80.63336133956909,33.77439737319946,2.68
-80.63331842422485,33.77439737319946,2.66
-80.63327550888062,33.77439737319946,2.62
-80.63323259353638,33.77439737319946,2.57
-80.63318967819214,33.77439737319946,2.49
-80.6331467628479,33.77439737319946,2.43
-80.63310384750366,33.77439737319946,2.38
-80.63306093215942,33.77439737319946,2.35
-80.63301801681519,33.77439737319946,2.33
-80.63297510147095,33.77439737319946,2.34
-80.63293218612671,33.77439737319946,2.35
-80.63288927078247,33.77439737319946,2.35
-80.63284635543823,33.77439737319946,2.35
-80.632803440094,33.77439737319946,2.35
-80.63276052474976,33.77439737319946,2.33
-80.63271760940552,33.77439737319946,2.31
-80.63267469406128,33.77439737319946,2.28
-80.63263177871704,33.77439737319946,2.26
-80.6325888633728,33.77439737319946,2.24
-80.63254594802856,33.77439737319946,2.23
-80.63250303268433,33.77439737319946,2.23
-80.63366174697876,33.774354457855225,2.47
-80.63361883163452,33.774354457855225,2.52
-80.63357591629028,33.774354457855225,2.58
-80.63353300094604,33.774354457855225,2.62
-80.6334900856018,33.774354457855225,2.65
-80.63344717025757,33.774354457855225,2.68
-80.63340425491333,33.774354457855225,2.69
-80.63336133956909,33.774354457855225,2.68
-80.63331842422485,33.774354457855225,2.65
-80.63327550888062,33.774354457855225,2.61
-80.63323259353638,33.774354457855225,2.56
-80.63318967819214,33.774354457855225,2.48
-80.6331467628479,33.774354457855225,2.41
-80.63310384750366,33.774354457855225,2.36
-80.63306093215942,33.774354457855225,2.33
-80.63301801681519,33.774354457855225,2.31
-80.63297510147095,33.774354457855225,2.32
-80.63293218612671,33.774354457855225,2.32
-80.63288927078247,33.774354457855225,2.34
-80.63284635543823,33.774354457855225,2.34
-80.632803440094,33.774354457855225,2.35
-80.63276052474976,33.774354457855225,2.35
-80.63271760940552,33.774354457855225,2.35
-80.63374757766724,33.774311542510986,2.36
-80.633704662323,33.774311542510986,2.39
-80.63366174697876,33.774311542510986,2.44
-80.63361883163452,33.774311542510986,2.49
-80.63357591629028,33.774311542510986,2.54
-80.63353300094604,33.774311542510986,2.59
-80.6334900856018,33.774311542510986,2.63
-80.63344717025757,33.774311542510986,2.64
-80.63340425491333,33.774311542510986,2.65
-80.63336133956909,33.774311542510986,2.63
-80.63331842422485,33.774311542510986,2.59
-80.63327550888062,33.774311542510986,2.55
-80.63323259353638,33.774311542510986,2.5
-80.63318967819214,33.774311542510986,2.44
-80.6331467628479,33.774311542510986,2.39
-80.63310384750366,33.774311542510986,2.35
-80.63306093215942,33.774311542510986,2.31
-80.63301801681519,33.774311542510986,2.28
-80.63297510147095,33.774311542510986,2.29
-80.63293218612671,33.774311542510986,2.3
-80.63288927078247,33.774311542510986,2.32
-80.63284635543823,33.774311542510986,2.33
-80.632803440094,33.774311542510986,2.34
-80.63379049301147,33.77426862716675,2.34
-80.63374757766724,33.77426862716675,2.36
-80.633704662323,33.77426862716675,2.38
-80.63366174697876,33.77426862716675,2.41
-80.63361883163452,33.77426862716675,2.45
-80.63357591629028,33.77426862716675,2.5
-80.63353300094604,33.77426862716675,2.55
-80.6334900856018,33.77426862716675,2.58
-80.63344717025757,33.77426862716675,2.6
-80.63340425491333,33.77426862716675,2.59
-80.63336133956909,33.77426862716675,2.56
-80.63331842422485,33.77426862716675,2.5
-80.63327550888062,33.77426862716675,2.46
-80.63323259353638,33.77426862716675,2.41
-80.63318967819214,33.77426862716675,2.36
-80.6331467628479,33.77426862716675,2.33
-80.63310384750366,33.77426862716675,2.3
-80.63306093215942,33.77426862716675,2.28
-80.63301801681519,33.77426862716675,2.27
-80.63297510147095,33.77426862716675,2.27
-80.63293218612671,33.77426862716675,2.28
-80.63288927078247,33.77426862716675,2.29
-80.63284635543823,33.77426862716675,2.31
-80.63383340835571,33.77422571182251,2.36
-80.63379049301147,33.77422571182251,2.36
-80.63374757766724,33.77422571182251,2.36
-80.633704662323,33.77422571182251,2.36
-80.63366174697876,33.77422571182251,2.38
-80.63361883163452,33.77422571182251,2.42
-80.63357591629028,33.77422571182251,2.47
-80.63353300094604,33.77422571182251,2.52
-80.6334900856018,33.77422571182251,2.56
-80.63344717025757,33.77422571182251,2.57
-80.63340425491333,33.77422571182251,2.56
-80.63336133956909,33.77422571182251,2.51
-80.63331842422485,33.77422571182251,2.44
-80.63327550888062,33.77422571182251,2.39
-80.63323259353638,33.77422571182251,2.33
-80.63318967819214,33.77422571182251,2.28
-80.6331467628479,33.77422571182251,2.25
-80.63310384750366,33.77422571182251,2.25
-80.63306093215942,33.77422571182251,2.24
-80.63301801681519,33.77422571182251,2.24
-80.63297510147095,33.77422571182251,2.25
-80.63293218612671,33.77422571182251,2.26
-80.63288927078247,33.77422571182251,2.27
-80.63284635543823,33.77422571182251,2.28
-80.63387632369995,33.77418279647827,2.38
-80.63383340835571,33.77418279647827,2.37
-80.63379049301147,33.77418279647827,2.36
-80.63374757766724,33.77418279647827,2.35
-80.633704662323,33.77418279647827,2.35
-80.63366174697876,33.77418279647827,2.38
-80.63361883163452,33.77418279647827,2.42
-80.63357591629028,33.77418279647827,2.47
-80.63353300094604,33.77418279647827,2.52
-80.6334900856018,33.77418279647827,2.55
-80.63344717025757,33.77418279647827,2.55
-80.63340425491333,33.77418279647827,2.51
-80.63336133956909,33.77418279647827,2.45
-80.63331842422485,33.77418279647827,2.37
-80.63327550888062,33.77418279647827,2.3
-80.63323259353638,33.77418279647827,2.25
-80.63318967819214,33.77418279647827,2.23
-80.6331467628479,33.77418279647827,2.22
-80.63310384750366,33.77418279647827,2.23
-80.63306093215942,33.77418279647827,2.23
-80.63301801681519,33.77418279647827,2.24
-80.63297510147095,33.77418279647827,2.24
-80.63293218612671,33.77418279647827,2.24
-80.63288927078247,33.77418279647827,2.24
-80.63284635543823,33.77418279647827,2.25
-80.63391923904419,33.77413988113403,2.42
-80.63387632369995,33.77413988113403,2.41
-80.63383340835571,33.77413988113403,2.4
-80.63379049301147,33.77413988113403,2.38
-80.63374757766724,33.77413988113403,2.38
-80.633704662323,33.77413988113403,2.39
-80.63366174697876,33.77413988113403,2.42
-80.63361883163452,33.77413988113403,2.45
-80.63357591629028,33.77413988113403,2.5
-80.63353300094604,33.77413988113403,2.55
-80.6334900856018,33.77413988113403,2.56
-80.63344717025757,33.77413988113403,2.54
-80.63340425491333,33.77413988113403,2.49
-80.63336133956909,33.77413988113403,2.43
-80.63331842422485,33.77413988113403,2.35
-80.63327550888062,33.77413988113403,2.29
-80.63323259353638,33.77413988113403,2.24
-80.63318967819214,33.77413988113403,2.22
-80.6331467628479,33.77413988113403,2.21
-80.63310384750366,33.77413988113403,2.22
-80.63306093215942,33.77413988113403,2.22
-80.63301801681519,33.77413988113403,2.23
-80.63297510147095,33.77413988113403,2.23
-80.63293218612671,33.77413988113403,2.24
-80.63288927078247,33.77413988113403,2.24
-80.63396215438843,33.774096965789795,2.45
-80.63391923904419,33.774096965789795,2.44
-80.63387632369995,33.774096965789795,2.43
-80.63383340835571,33.774096965789795,2.41
-80.63379049301147,33.774096965789795,2.4
-80.63374757766724,33.774096965789795,2.4
-80.633704662323,33.774096965789795,2.42
-80.63366174697876,33.774096965789795,2.46
-80.63361883163452,33.774096965789795,2.51
-80.63357591629028,33.774096965789795,2.56
-80.63353300094604,33.774096965789795,2.59
-80.6334900856018,33.774096965789795,2.59
-80.63344717025757,33.774096965789795,2.57
-80.63340425491333,33.774096965789795,2.52
-80.63336133956909,33.774096965789795,2.45
-80.63331842422485,33.774096965789795,2.38
-80.63327550888062,33.774096965789795,2.32
-80.63323259353638,33.774096965789795,2.28
-80.63318967819214,33.774096965789795,2.25
-80.6331467628479,33.774096965789795,2.23
-80.63310384750366,33.774096965789795,2.23
-80.63306093215942,33.774096965789795,2.23
-80.63301801681519,33.774096965789795,2.23
-80.63297510147095,33.774096965789795,2.23
-80.63293218612671,33.774096965789795,2.23
-80.63396215438843,33.77405405044556,2.46
-80.63391923904419,33.77405405044556,2.46
-80.63387632369995,33.77405405044556,2.45
-80.63383340835571,33.77405405044556,2.43
-80.63379049301147,33.77405405044556,2.43
-80.63374757766724,33.77405405044556,2.44
-80.633704662323,33.77405405044556,2.47
-80.63366174697876,33.77405405044556,2.51
-80.63361883163452,33.77405405044556,2.56
-80.63357591629028,33.77405405044556,2.6
-80.63353300094604,33.77405405044556,2.63
-80.6334900856018,33.77405405044556,2.63
-80.63344717025757,33.77405405044556,2.6
-80.63340425491333,33.77405405044556,2.56
-80.63336133956909,33.77405405044556,2.51
-80.63331842422485,33.77405405044556,2.45
-80.63327550888062,33.77405405044556,2.38
-80.63323259353638,33.77405405044556,2.33
-80.63318967819214,33.77405405044556,2.29
-80.6331467628479,33.77405405044556,2.25
-80.63310384750366,33.77405405044556,2.23
-80.63306093215942,33.77405405044556,2.23
-80.63301801681519,33.77405405044556,2.23
-80.63297510147095,33.77405405044556,2.23
-80.63400506973267,33.77401113510132,2.46
-80.63396215438843,33.77401113510132,2.47
-80.63391923904419,33.77401113510132,2.46
-80.63387632369995,33.77401113510132,2.45
-80.63383340835571,33.77401113510132,2.45
-80.63379049301147,33.77401113510132,2.45
-80.63374757766724,33.77401113510132,2.47
-80.633704662323,33.77401113510132,2.51
-80.63366174697876,33.77401113510132,2.56
-80.63361883163452,33.77401113510132,2.61
-80.63357591629028,33.77401113510132,2.64
-80.63353300094604,33.77401113510132,2.66
-80.6334900856018,33.77401113510132,2.66
-80.63344717025757,33.77401113510132,2.63
-80.63340425491333,33.77401113510132,2.6
-80.63336133956909,33.77401113510132,2.55
-80.63331842422485,33.77401113510132,2.5
-80.63327550888062,33.77401113510132,2.44
-80.63323259353638,33.77401113510132,2.38
-80.63318967819214,33.77401113510132,2.32
-80.6331467628479,33.77401113510132,2.28
-80.63310384750366,33.77401113510132,2.25
-80.63400506973267,33.77396821975708,2.47
-80.63396215438843,33.77396821975708,2.47
-80.63391923904419,33.77396821975708,2.46
-80.63387632369995,33.77396821975708,2.46
-80.63383340835571,33.77396821975708,2.46
-80.63379049301147,33.77396821975708,2.47
-80.63374757766724,33.77396821975708,2.49
-80.633704662323,33.77396821975708,2.53
-80.63366174697876,33.77396821975708,2.57
-80.63361883163452,33.77396821975708,2.62
-80.63357591629028,33.77396821975708,2.65
-80.63353300094604,33.77396821975708,2.67
-80.6334900856018,33.77396821975708,2.67
-80.63344717025757,33.77396821975708,2.66
-80.63340425491333,33.77396821975708,2.64
-80.63336133956909,33.77396821975708,2.61
-80.63331842422485,33.77396821975708,2.56
-80.63327550888062,33.77396821975708,2.51
-80.63323259353638,33.77396821975708,2.44
-80.6340479850769,33.77392530441284,2.46
-80.63400506973267,33.77392530441284,2.46
-80.63396215438843,33.77392530441284,2.46
-80.63391923904419,33.77392530441284,2.46
-80.63387632369995,33.77392530441284,2.45
-80.63383340835571,33.77392530441284,2.45
-80.63379049301147,33.77392530441284,2.47
-80.63374757766724,33.77392530441284,2.49
-80.633704662323,33.77392530441284,2.52
-80.63366174697876,33.77392530441284,2.56
-80.63361883163452,33.77392530441284,2.6
-80.63357591629028,33.77392530441284,2.63
-80.63353300094604,33.77392530441284,2.65
-80.6334900856018,33.77392530441284,2.66
-80.63344717025757,33.77392530441284,2.67
-80.63340425491333,33.77392530441284,2.66
-80.63336133956909,33.77392530441284,2.63
-80.63331842422485,33.77392530441284,2.6
-80.63327550888062,33.77392530441284,2.56
-80.63409090042114,33.7738823890686,2.45
-80.6340479850769,33.7738823890686,2.45
-80.63400506973267,33.7738823890686,2.45
-80.63396215438843,33.7738823890686,2.45
-80.63391923904419,33.7738823890686,2.45
-80.63387632369995,33.7738823890686,2.45
-80.63383340835571,33.7738823890686,2.45
-80.63379049301147,33.7738823890686,2.47
-80.63374757766724,33.7738823890686,2.48
-80.633704662323,33.7738823890686,2.5
-80.63366174697876,33.7738823890686,2.53
-80.63361883163452,33.7738823890686,2.56
-80.63357591629028,33.7738823890686,2.59
-80.63353300094604,33.7738823890686,2.62
-80.6334900856018,33.7738823890686,2.64
-80.63344717025757,33.7738823890686,2.66
-80.63340425491333,33.7738823890686,2.66
-80.63336133956909,33.7738823890686,2.66
-80.63331842422485,33.7738823890686,2.66
-80.63413381576538,33.773839473724365,2.43
-80.63409090042114,33.773839473724365,2.44
-80.6340479850769,33.773839473724365,2.44
-80.63400506973267,33.773839473724365,2.45
-80.63396215438843,33.773839473724365,2.45
-80.63391923904419,33.773839473724365,2.44
-80.63387632369995,33.773839473724365,2.44
-80.63383340835571,33.773839473724365,2.44
-80.63379049301147,33.773839473724365,2.44
-80.63374757766724,33.773839473724365,2.45
-80.633704662323,33.773839473724365,2.48
-80.63366174697876,33.773839473724365,2.5
-80.63361883163452,33.773839473724365,2.53
-80.63357591629028,33.773839473724365,2.56
-80.63353300094604,33.773839473724365,2.59
-80.6334900856018,33.773839473724365,2.62
-80.63344717025757,33.773839473724365,2.64
-80.63340425491333,33.773839473724365,2.67
-80.63417673110962,33.77379655838013,2.41
-80.63413381576538,33.77379655838013,2.42
-80.63409090042114,33.77379655838013,2.42
-80.6340479850769,33.77379655838013,2.44
-80.63400506973267,33.77379655838013,2.44
-80.63396215438843,33.77379655838013,2.44
-80.63391923904419,33.77379655838013,2.44
-80.63387632369995,33.77379655838013,2.44
-80.63383340835571,33.77379655838013,2.43
-80.63379049301147,33.77379655838013,2.43
-80.63374757766724,33.77379655838013,2.43
-80.633704662323,33.77379655838013,2.45
-80.63366174697876,33.77379655838013,2.46
-80.63361883163452,33.77379655838013,2.49
-80.63357591629028,33.77379655838013,2.52
-80.63353300094604,33.77379655838013,2.55
-80.6334900856018,33.77379655838013,2.59
-80.63344717025757,33.77379655838013,2.63
-80.63421964645386,33.77375364303589,2.4
-80.63417673110962,33.77375364303589,2.4
-80.63413381576538,33.77375364303589,2.41
-80.63409090042114,33.77375364303589,2.42
-80.6340479850769,33.77375364303589,2.43
-80.63400506973267,33.77375364303589,2.43
-80.63396215438843,33.77375364303589,2.44
-80.63391923904419,33.77375364303589,2.44
-80.63387632369995,33.77375364303589,2.43
-80.63383340835571,33.77375364303589,2.42
-80.63379049301147,33.77375364303589,2.42
-80.63374757766724,33.77375364303589,2.41
-80.633704662323,33.77375364303589,2.42
-80.63366174697876,33.77375364303589,2.43
-80.63361883163452,33.77375364303589,2.46
-80.63357591629028,33.77375364303589,2.48
-80.63353300094604,33.77375364303589,2.52
-80.6342625617981,33.77371072769165,2.41
-80.63421964645386,33.77371072769165,2.4
-80.63417673110962,33.77371072769165,2.4
-80.63413381576538,33.77371072769165,2.4
-80.63409090042114,33.77371072769165,2.41
-80.6340479850769,33.77371072769165,2.42
-80.63400506973267,33.77371072769165,2.43
-80.63396215438843,33.77371072769165,2.43
-80.63391923904419,33.77371072769165,2.43
-80.63387632369995,33.77371072769165,2.43
-80.63383340835571,33.77371072769165,2.42
-80.63379049301147,33.77371072769165,2.42
-80.63374757766724,33.77371072769165,2.41
-80.633704662323,33.77371072769165,2.41
-80.63366174697876,33.77371072769165,2.42
-80.63361883163452,33.77371072769165,2.44
-80.63357591629028,33.77371072769165,2.46
-80.63430547714233,33.77366781234741,2.42
-80.6342625617981,33.77366781234741,2.41
-80.63421964645386,33.77366781234741,2.4
-80.63417673110962,33.77366781234741,2.4
-80.63413381576538,33.77366781234741,2.4
-80.63409090042114,33.77366781234741,2.4
-80.6340479850769,33.77366781234741,2.41
-80.63400506973267,33.77366781234741,2.41
-80.63396215438843,33.77366781234741,2.42
-80.63391923904419,33.77366781234741,2.42
-80.63387632369995,33.77366781234741,2.43
-80.63383340835571,33.77366781234741,2.42
-80.63379049301147,33.77366781234741,2.42
-80.63374757766724,33.77366781234741,2.41
-80.633704662323,33.77366781234741,2.41
-80.63366174697876,33.77366781234741,2.41
-80.63361883163452,33.77366781234741,2.43
-80.63434839248657,33.773624897003174,2.43
-80.63430547714233,33.773624897003174,2.42
-80.6342625617981,33.773624897003174,2.41
-80.63421964645386,33.773624897003174,2.41
-80.63417673110962,33.773624897003174,2.4
-80.63413381576538,33.773624897003174,2.4
-80.63409090042114,33.773624897003174,2.39
-80.6340479850769,33.773624897003174,2.4
-80.63400506973267,33.773624897003174,2.4
-80.63396215438843,33.773624897003174,2.41
-80.63391923904419,33.773624897003174,2.42
-80.63387632369995,33.773624897003174,2.42
-80.63383340835571,33.773624897003174,2.42
-80.63379049301147,33.773624897003174,2.42
-80.63374757766724,33.773624897003174,2.42
-80.633704662323,33.773624897003174,2.41
-80.63366174697876,33.773624897003174,2.4
-80.63434839248657,33.773581981658936,2.44
-80.63430547714233,33.773581981658936,2.43
-80.6342625617981,33.773581981658936,2.42
-80.63421964645386,33.773581981658936,2.41
-80.63417673110962,33.773581981658936,2.4
-80.63413381576538,33.773581981658936,2.4
-80.63409090042114,33.773581981658936,2.39
-80.6340479850769,33.773581981658936,2.39
-80.63400506973267,33.773581981658936,2.39
-80.63396215438843,33.773581981658936,2.4
-80.63391923904419,33.773581981658936,2.4
-80.63387632369995,33.773581981658936,2.41
-80.63383340835571,33.773581981658936,2.42
-80.63379049301147,33.773581981658936,2.42
-80.63374757766724,33.773581981658936,2.42
-80.63443422317505,33.7735390663147,2.47
-80.63439130783081,33.7735390663147,2.47
-80.63434839248657,33.7735390663147,2.45
-80.63430547714233,33.7735390663147,2.44
-80.6342625617981,33.7735390663147,2.43
-80.63421964645386,33.7735390663147,2.42
-80.63417673110962,33.7735390663147,2.41
-80.63413381576538,33.7735390663147,2.4
-80.63409090042114,33.7735390663147,2.39
-80.6340479850769,33.7735390663147,2.39
-80.63400506973267,33.7735390663147,2.38
-80.63396215438843,33.7735390663147,2.39
-80.63391923904419,33.7735390663147,2.39
-80.63387632369995,33.7735390663147,2.4
-80.63383340835571,33.7735390663147,2.41
-80.63379049301147,33.7735390663147,2.42
-80.63452005386353,33.77349615097046,2.47
-80.63447713851929,33.77349615097046,2.47
-80.63443422317505,33.77349615097046,2.48
-80.63439130783081,33.77349615097046,2.48
-80.63434839248657,33.77349615097046,2.46
-80.63430547714233,33.77349615097046,2.45
-80.6342625617981,33.77349615097046,2.43
-80.63421964645386,33.77349615097046,2.42
-80.63417673110962,33.77349615097046,2.4
-80.63413381576538,33.77349615097046,2.38
-80.63409090042114,33.77349615097046,2.37
-80.6340479850769,33.77349615097046,2.37
-80.63400506973267,33.77349615097046,2.37
-80.63396215438843,33.77349615097046,2.37
-80.63391923904419,33.77349615097046,2.38
-80.63387632369995,33.77349615097046,2.39
-80.63383340835571,33.77349615097046,2.4
-80.63456296920776,33.77345323562622,2.44
-80.63452005386353,33.77345323562622,2.45
-80.63447713851929,33.77345323562622,2.47
-80.63443422317505,33.77345323562622,2.48
-80.63439130783081,33.77345323562622,2.48
-80.63434839248657,33.77345323562622,2.48
-80.63430547714233,33.77345323562622,2.47
-80.6342625617981,33.77345323562622,2.44
-80.63421964645386,33.77345323562622,2.42
-80.63417673110962,33.77345323562622,2.39
-80.63413381576538,33.77345323562622,2.36
-80.63409090042114,33.77345323562622,2.35
-80.6340479850769,33.77345323562622,2.35
-80.63400506973267,33.77345323562622,2.35
-80.63396215438843,33.77345323562622,2.35
-80.63391923904419,33.77345323562622,2.37
-80.63387632369995,33.77345323562622,2.37
-80.634605884552,33.77341032028198,2.42
-80.63456296920776,33.77341032028198,2.43
-80.63452005386353,33.77341032028198,2.45
-80.63447713851929,33.77341032028198,2.46
-80.63443422317505,33.77341032028198,2.48
-80.63439130783081,33.77341032028198,2.48
-80.63434839248657,33.77341032028198,2.49
-80.63430547714233,33.77341032028198,2.48
-80.6342625617981,33.77341032028198,2.46
-80.63421964645386,33.77341032028198,2.43
-80.63417673110962,33.77341032028198,2.4
-80.63413381576538,33.77341032028198,2.35
-80.63409090042114,33.77341032028198,2.33
-80.6340479850769,33.77341032028198,2.32
-80.63400506973267,33.77341032028198,2.31
-80.63396215438843,33.77341032028198,2.32
-80.63391923904419,33.77341032028198,2.34
-80.63387632369995,33.77341032028198,2.34
-80.634605884552,33.773367404937744,2.43
-80.63456296920776,33.773367404937744,2.43
-80.63452005386353,33.773367404937744,2.45
-80.63447713851929,33.773367404937744,2.46
-80.63443422317505,33.773367404937744,2.47
-80.63439130783081,33.773367404937744,2.48
-80.63434839248657,33.773367404937744,2.5
-80.63430547714233,33.773367404937744,2.49
-80.6342625617981,33.773367404937744,2.47
-80.63421964645386,33.773367404937744,2.45
-80.63417673110962,33.773367404937744,2.41
-80.63413381576538,33.773367404937744,2.37
-80.63409090042114,33.773367404937744,2.34
-80.6340479850769,33.773367404937744,2.3
-80.63400506973267,33.773367404937744,2.29
-80.63396215438843,33.773367404937744,2.29
-80.63391923904419,33.773367404937744,2.3
-80.634605884552,33.773324489593506,2.44
-80.63456296920776,33.773324489593506,2.44
-80.63452005386353,33.773324489593506,2.45
-80.63447713851929,33.773324489593506,2.46
-80.63443422317505,33.773324489593506,2.48
-80.63439130783081,33.773324489593506,2.49
-80.63434839248657,33.773324489593506,2.51
-80.63430547714233,33.773324489593506,2.51
-80.6342625617981,33.773324489593506,2.49
-80.63421964645386,33.773324489593506,2.47
-80.63417673110962,33.773324489593506,2.43
-80.63413381576538,33.773324489593506,2.38
-80.63409090042114,33.773324489593506,2.34
-80.6340479850769,33.773324489593506,2.29
-80.63400506973267,33.773324489593506,2.27
-80.63396215438843,33.773324489593506,2.25
